date,country,cases,cum_cases,smooth_cases
2022-11-04,Estonia,0,11,0
2022-11-07,Estonia,0,11,0
2022-11-08,Estonia,0,11,0
2022-11-09,Estonia,0,11,0
2022-11-10,Estonia,0,11,0
2022-11-11,Estonia,0,11,0
2022-11-14,Estonia,0,11,0
2022-11-15,Estonia,0,11,0
2022-11-16,Estonia,0,11,0
2022-11-17,Estonia,0,11,0
2022-11-18,Estonia,0,11,0
2022-11-21,Estonia,0,11,0
2022-11-22,Estonia,0,11,0
2022-11-23,Estonia,0,11,0
2022-11-24,Estonia,0,11,0
2022-11-25,Estonia,0,11,0
2022-11-26,Estonia,0,11,0
2022-11-28,Estonia,0,11,0
2022-11-29,Estonia,0,11,0
2022-11-30,Estonia,0,11,0
2022-12-01,Estonia,0,11,0
2022-12-02,Estonia,0,11,0
2022-12-04,Estonia,0,11,0
2022-12-05,Estonia,0,11,0
2022-12-06,Estonia,0,11,0
2022-12-07,Estonia,0,11,0
2022-12-08,Estonia,0,11,0
2022-12-09,Estonia,0,11,0
2022-12-12,Estonia,0,11,0
2022-12-13,Estonia,0,11,0
2022-12-14,Estonia,0,11,0
2022-12-15,Estonia,0,11,0
2022-12-16,Estonia,0,11,0
2022-12-19,Estonia,0,11,0
2022-12-20,Estonia,0,11,0
2022-12-21,Estonia,0,11,0
2022-12-22,Estonia,0,11,0
2022-12-27,Estonia,0,11,0
2022-12-28,Estonia,0,11,0
2022-12-29,Estonia,0,11,0
2022-12-30,Estonia,0,11,0
2022-12-31,Estonia,0,11,0
2023-01-02,Estonia,0,11,0
2023-01-05,Estonia,0,11,0
2023-01-06,Estonia,0,11,0
2023-01-09,Estonia,0,11,0
2023-01-10,Estonia,0,11,0
2023-01-11,Estonia,0,11,0
2023-01-12,Estonia,0,11,0
2023-01-13,Estonia,0,11,0
2023-01-16,Estonia,0,11,0
2023-01-17,Estonia,0,11,0
2023-01-18,Estonia,0,11,0
2023-01-19,Estonia,0,11,0
2023-01-20,Estonia,0,11,0
2023-01-21,Estonia,0,11,0
2023-01-23,Estonia,0,11,0
2023-01-24,Estonia,0,11,0
2023-01-25,Estonia,0,11,0
2023-01-26,Estonia,0,11,0
2023-01-27,Estonia,0,11,0
2023-01-30,Estonia,0,11,0
2023-01-31,Estonia,0,11,0
2023-02-01,Estonia,0,11,0
2023-02-02,Estonia,0,11,0
2023-02-03,Estonia,0,11,0
2023-02-07,Estonia,0,11,0
2023-02-08,Estonia,0,11,NA
2023-02-10,Estonia,0,11,NA
2023-02-13,Estonia,0,11,NA
2022-04-22,Finland,0,0,NA
2022-04-29,Finland,0,0,NA
2022-05-01,Finland,0,0,NA
2022-05-04,Finland,0,0,0
2022-05-05,Finland,0,0,0
2022-05-07,Finland,0,0,0
2022-05-08,Finland,0,0,0
2022-05-09,Finland,0,0,0
2022-05-10,Finland,0,0,0
2022-05-11,Finland,0,0,0
2022-05-12,Finland,0,0,0
2022-05-13,Finland,0,0,0
2022-05-14,Finland,0,0,0
2022-05-15,Finland,0,0,0
2022-05-16,Finland,0,0,0
2022-05-17,Finland,0,0,0
2022-05-18,Finland,0,0,0
2022-05-19,Finland,0,0,0
2022-05-20,Finland,0,0,0
2022-05-21,Finland,0,0,0.14285714285714285
2022-05-22,Finland,0,0,0.14285714285714285
2022-05-23,Finland,0,0,0.14285714285714285
2022-05-24,Finland,1,1,0.14285714285714285
2022-05-25,Finland,0,1,0.14285714285714285
2022-05-26,Finland,0,1,0.14285714285714285
2022-05-27,Finland,0,1,0.14285714285714285
2022-05-28,Finland,0,1,0.14285714285714285
2022-05-29,Finland,0,1,0.14285714285714285
2022-05-30,Finland,0,1,0.14285714285714285
2022-05-31,Finland,1,2,0.14285714285714285
2022-06-01,Finland,0,2,0.14285714285714285
2022-06-02,Finland,0,2,0.2857142857142857
2022-06-03,Finland,0,2,0.2857142857142857
2022-06-04,Finland,0,2,0.14285714285714285
2022-06-05,Finland,1,3,0.14285714285714285
2022-06-06,Finland,0,3,0.14285714285714285
2022-06-07,Finland,0,3,0.14285714285714285
2022-06-08,Finland,0,3,0.14285714285714285
2022-06-09,Finland,0,3,0
2022-06-10,Finland,0,3,0
2022-06-11,Finland,0,3,0
2022-06-12,Finland,0,3,0
2022-06-13,Finland,0,3,0.14285714285714285
2022-06-14,Finland,0,3,0.14285714285714285
2022-06-15,Finland,0,3,0.14285714285714285
2022-06-16,Finland,1,4,0.14285714285714285
2022-06-17,Finland,0,4,0.14285714285714285
2022-06-18,Finland,0,4,0.2857142857142857
2022-06-19,Finland,0,4,0.2857142857142857
2022-06-20,Finland,0,4,0.14285714285714285
2022-06-21,Finland,1,5,0.14285714285714285
2022-06-22,Finland,0,5,0.14285714285714285
2022-06-23,Finland,0,5,0.14285714285714285
2022-06-24,Finland,0,5,0.14285714285714285
2022-06-25,Finland,0,5,0.42857142857142855
2022-06-26,Finland,0,5,0.42857142857142855
2022-06-27,Finland,0,5,0.7142857142857143
2022-06-28,Finland,3,8,0.7142857142857143
2022-06-29,Finland,0,8,0.8571428571428571
2022-06-30,Finland,2,10,0.8571428571428571
2022-07-01,Finland,0,10,1
2022-07-02,Finland,1,11,0.7142857142857143
2022-07-03,Finland,0,11,0.8571428571428571
2022-07-04,Finland,1,12,0.5714285714285714
2022-07-05,Finland,1,13,0.5714285714285714
2022-07-06,Finland,1,14,0.42857142857142855
2022-07-07,Finland,0,14,0.42857142857142855
2022-07-08,Finland,0,14,0.2857142857142857
2022-07-09,Finland,0,14,0.14285714285714285
2022-07-10,Finland,0,14,0.14285714285714285
2022-07-11,Finland,0,14,0.2857142857142857
2022-07-12,Finland,0,14,0.42857142857142855
2022-07-13,Finland,1,15,0.42857142857142855
2022-07-14,Finland,1,16,0.42857142857142855
2022-07-15,Finland,1,17,0.42857142857142855
2022-07-16,Finland,0,17,0.42857142857142855
2022-07-17,Finland,0,17,0.2857142857142857
2022-07-18,Finland,0,17,0.14285714285714285
2022-07-19,Finland,0,17,0
2022-07-20,Finland,0,17,0
2022-07-21,Finland,0,17,0
2022-07-22,Finland,0,17,0.42857142857142855
2022-07-23,Finland,0,17,0.42857142857142855
2022-07-24,Finland,0,17,0.42857142857142855
2022-07-25,Finland,3,20,0.5714285714285714
2022-07-26,Finland,0,20,0.8571428571428571
2022-07-27,Finland,0,20,0.8571428571428571
2022-07-28,Finland,1,21,0.8571428571428571
2022-07-29,Finland,2,23,0.42857142857142855
2022-07-30,Finland,0,23,0.42857142857142855
2022-07-31,Finland,0,23,0.5714285714285714
2022-08-01,Finland,0,23,0.42857142857142855
2022-08-02,Finland,0,23,0.14285714285714285
2022-08-03,Finland,1,24,0.14285714285714285
2022-08-04,Finland,0,24,0.14285714285714285
2022-08-05,Finland,0,24,0.42857142857142855
2022-08-06,Finland,0,24,0.42857142857142855
2022-08-07,Finland,0,24,0.2857142857142857
2022-08-08,Finland,2,26,0.2857142857142857
2022-08-09,Finland,0,26,0.2857142857142857
2022-08-10,Finland,0,26,0.2857142857142857
2022-08-11,Finland,0,26,0.2857142857142857
2022-08-12,Finland,0,26,0
2022-08-13,Finland,0,26,0
2022-08-14,Finland,0,26,0
2022-08-15,Finland,0,26,0
2022-08-16,Finland,0,26,0.14285714285714285
2022-08-17,Finland,0,26,0.14285714285714285
2022-08-18,Finland,0,26,0.14285714285714285
2022-08-19,Finland,1,27,0.14285714285714285
2022-08-20,Finland,0,27,0.14285714285714285
2022-08-21,Finland,0,27,0.14285714285714285
2022-08-22,Finland,0,27,0.2857142857142857
2022-08-23,Finland,0,27,0.14285714285714285
2022-08-24,Finland,0,27,0.14285714285714285
2022-08-25,Finland,1,28,0.14285714285714285
2022-08-26,Finland,0,28,0.14285714285714285
2022-08-27,Finland,0,28,0.2857142857142857
2022-08-28,Finland,0,28,0.2857142857142857
2022-08-29,Finland,0,28,0.2857142857142857
2022-08-30,Finland,1,29,0.42857142857142855
2022-08-31,Finland,0,29,0.42857142857142855
2022-09-01,Finland,1,30,0.42857142857142855
2022-09-02,Finland,1,31,0.8571428571428571
2022-09-03,Finland,0,31,1
2022-09-04,Finland,0,31,1.1428571428571428
2022-09-05,Finland,3,34,1.2857142857142858
2022-09-06,Finland,2,36,1.1428571428571428
2022-09-07,Finland,1,37,1.1428571428571428
2022-09-08,Finland,2,39,1.1428571428571428
2022-09-09,Finland,0,39,0.8571428571428571
2022-09-10,Finland,0,39,0.5714285714285714
2022-09-11,Finland,0,39,0.42857142857142855
2022-09-12,Finland,1,40,0.14285714285714285
2022-09-13,Finland,0,40,0.14285714285714285
2022-09-14,Finland,0,40,0.14285714285714285
2022-09-15,Finland,0,40,0.14285714285714285
2022-09-16,Finland,0,40,0
2022-09-17,Finland,0,40,0
2022-09-18,Finland,0,40,0
2022-09-19,Finland,0,40,0.14285714285714285
2022-09-20,Finland,0,40,0.14285714285714285
2022-09-21,Finland,0,40,0.14285714285714285
2022-09-22,Finland,1,41,0.14285714285714285
2022-09-23,Finland,0,41,0.14285714285714285
2022-09-24,Finland,0,41,0.14285714285714285
2022-09-25,Finland,0,41,0.14285714285714285
2022-09-26,Finland,0,41,0
2022-09-27,Finland,0,41,0
2022-09-28,Finland,0,41,0
2022-09-29,Finland,0,41,0
2022-09-30,Finland,0,41,0
2022-10-01,Finland,0,41,0
2022-10-02,Finland,0,41,0
2022-10-03,Finland,0,41,0
2022-10-04,Finland,0,41,0.14285714285714285
2022-10-05,Finland,0,41,0.14285714285714285
2022-10-06,Finland,0,41,0.14285714285714285
2022-10-07,Finland,1,42,0.14285714285714285
2022-10-08,Finland,0,42,0.14285714285714285
2022-10-09,Finland,0,42,0.14285714285714285
2022-10-10,Finland,0,42,0.14285714285714285
2022-10-11,Finland,0,42,0
2022-10-12,Finland,0,42,0
2022-10-13,Finland,0,42,0
2022-10-14,Finland,0,42,0
2022-10-16,Finland,0,42,0
2022-10-17,Finland,0,42,0
2022-10-18,Finland,0,42,0
2022-10-19,Finland,0,42,0
2022-10-20,Finland,0,42,0
2022-10-21,Finland,0,42,0
2022-10-23,Finland,0,42,0
2022-10-24,Finland,0,42,0
2022-10-25,Finland,0,42,0
2022-10-26,Finland,0,42,0
2022-10-27,Finland,0,42,0
2022-10-28,Finland,0,42,0
2022-10-31,Finland,0,42,0
2022-11-01,Finland,0,42,0
2022-11-02,Finland,0,42,0
2022-11-03,Finland,0,42,0
2022-11-04,Finland,0,42,0
2022-11-07,Finland,0,42,0
2022-11-08,Finland,0,42,0
2022-11-09,Finland,0,42,0
2022-11-10,Finland,0,42,0
2022-11-11,Finland,0,42,0
2022-11-14,Finland,0,42,0
2022-11-15,Finland,0,42,0
2022-11-16,Finland,0,42,0
2022-11-17,Finland,0,42,0
2022-11-18,Finland,0,42,0
2022-11-21,Finland,0,42,0
2022-11-22,Finland,0,42,0
2022-11-23,Finland,0,42,0
2022-11-24,Finland,0,42,0
2022-11-25,Finland,0,42,0
2022-11-26,Finland,0,42,0
2022-11-28,Finland,0,42,0
2022-11-29,Finland,0,42,0
2022-11-30,Finland,0,42,0
2022-12-01,Finland,0,42,0
2022-12-02,Finland,0,42,0
2022-12-04,Finland,0,42,0
2022-12-05,Finland,0,42,0
2022-12-06,Finland,0,42,0
2022-12-07,Finland,0,42,0
2022-12-08,Finland,0,42,0
2022-12-09,Finland,0,42,0
2022-12-12,Finland,0,42,0
2022-12-13,Finland,0,42,0
2022-12-14,Finland,0,42,0
2022-12-15,Finland,0,42,0
2022-12-16,Finland,0,42,0
2022-12-19,Finland,0,42,0
2022-12-20,Finland,0,42,0
2022-12-21,Finland,0,42,0
2022-12-22,Finland,0,42,0
2022-12-27,Finland,0,42,0
2022-12-28,Finland,0,42,0
2022-12-29,Finland,0,42,0
2022-12-30,Finland,0,42,0
2022-12-31,Finland,0,42,0
2023-01-02,Finland,0,42,0
2023-01-05,Finland,0,42,0
2023-01-06,Finland,0,42,0
2023-01-09,Finland,0,42,0
2023-01-10,Finland,0,42,0
2023-01-11,Finland,0,42,0
2023-01-12,Finland,0,42,0
2023-01-13,Finland,0,42,0
2023-01-16,Finland,0,42,0
2023-01-17,Finland,0,42,0
2023-01-18,Finland,0,42,0
2023-01-19,Finland,0,42,0
2023-01-20,Finland,0,42,0
2023-01-21,Finland,0,42,0
2023-01-23,Finland,0,42,0
2023-01-24,Finland,0,42,0
2023-01-25,Finland,0,42,0
2023-01-26,Finland,0,42,0
2023-01-27,Finland,0,42,0
2023-01-30,Finland,0,42,0
2023-01-31,Finland,0,42,0
2023-02-01,Finland,0,42,0
2023-02-02,Finland,0,42,0
2023-02-03,Finland,0,42,0
2023-02-07,Finland,0,42,0
2023-02-08,Finland,0,42,NA
2023-02-10,Finland,0,42,NA
2023-02-13,Finland,0,42,NA
2022-04-22,France,0,0,NA
2022-04-29,France,0,0,NA
2022-05-01,France,0,0,NA
2022-05-04,France,0,0,0
2022-05-05,France,0,0,0
2022-05-07,France,0,0,0
2022-05-08,France,0,0,0
2022-05-09,France,0,0,0
2022-05-10,France,0,0,0
2022-05-11,France,0,0,0
2022-05-12,France,0,0,0
2022-05-13,France,0,0,0
2022-05-14,France,0,0,0
2022-05-15,France,0,0,0
2022-05-16,France,0,0,0.14285714285714285
2022-05-17,France,0,0,0.2857142857142857
2022-05-18,France,0,0,0.2857142857142857
2022-05-19,France,1,1,0.42857142857142855
2022-05-20,France,1,2,0.7142857142857143
2022-05-21,France,0,2,1
2022-05-22,France,1,3,1.2857142857142858
2022-05-23,France,2,5,1.4285714285714286
2022-05-24,France,2,7,1.7142857142857142
2022-05-25,France,2,9,2
2022-05-26,France,2,11,2.2857142857142856
2022-05-27,France,3,14,2.142857142857143
2022-05-28,France,2,16,3.4285714285714284
2022-05-29,France,3,19,4.857142857142857
2022-05-30,France,1,20,6.428571428571429
2022-05-31,France,11,31,7
2022-06-01,France,12,43,7.571428571428571
2022-06-02,France,13,56,7.142857142857143
2022-06-03,France,7,63,7
2022-06-04,France,6,69,7.857142857142857
2022-06-05,France,0,69,7.571428571428571
2022-06-06,France,0,69,8.285714285714286
2022-06-07,France,17,86,10
2022-06-08,France,10,96,9.142857142857142
2022-06-09,France,18,114,10.142857142857142
2022-06-10,France,19,133,15
2022-06-11,France,0,133,15.714285714285714
2022-06-12,France,7,140,17.857142857142858
2022-06-13,France,34,174,21.428571428571427
2022-06-14,France,22,196,23.428571428571427
2022-06-15,France,25,221,23.714285714285715
2022-06-16,France,43,264,22.857142857142858
2022-06-17,France,33,297,24
2022-06-18,France,2,299,30
2022-06-19,France,1,300,33.285714285714285
2022-06-20,France,42,342,34.42857142857143
2022-06-21,France,64,406,36.857142857142854
2022-06-22,France,48,454,37.57142857142857
2022-06-23,France,51,505,37.714285714285715
2022-06-24,France,50,555,41.285714285714285
2022-06-25,France,7,562,40.857142857142854
2022-06-26,France,2,564,45.42857142857143
2022-06-27,France,67,631,48.57142857142857
2022-06-28,France,61,692,49.714285714285715
2022-06-29,France,80,772,50
2022-06-30,France,73,845,51.42857142857143
2022-07-01,France,58,903,53.285714285714285
2022-07-02,France,9,912,59.42857142857143
2022-07-03,France,12,924,57.857142857142854
2022-07-04,France,80,1004,61.42857142857143
2022-07-05,France,104,1108,70.42857142857143
2022-07-06,France,69,1177,72.28571428571429
2022-07-07,France,98,1275,71.57142857142857
2022-07-08,France,121,1396,76.28571428571429
2022-07-09,France,22,1418,74.42857142857143
2022-07-10,France,7,1425,76.85714285714286
2022-07-11,France,113,1538,64.85714285714286
2022-07-12,France,91,1629,52.285714285714285
2022-07-13,France,86,1715,50.42857142857143
2022-07-14,France,14,1729,50.142857142857146
2022-07-15,France,33,1762,53.57142857142857
2022-07-16,France,9,1771,54.142857142857146
2022-07-17,France,5,1776,55
2022-07-18,France,137,1913,60.42857142857143
2022-07-19,France,95,2008,70.85714285714286
2022-07-20,France,92,2100,70.28571428571429
2022-07-21,France,52,2152,69.71428571428571
2022-07-22,France,106,2258,58.714285714285715
2022-07-23,France,5,2263,55.857142857142854
2022-07-24,France,1,2264,49.142857142857146
2022-07-25,France,60,2324,54.285714285714285
2022-07-26,France,75,2399,53.42857142857143
2022-07-27,France,45,2444,55
2022-07-28,France,88,2532,55
2022-07-29,France,100,2632,53.285714285714285
2022-07-30,France,16,2648,51.285714285714285
2022-07-31,France,1,2649,58.57142857142857
2022-08-01,France,48,2697,52.42857142857143
2022-08-02,France,61,2758,46.714285714285715
2022-08-03,France,96,2854,45.857142857142854
2022-08-04,France,45,2899,46
2022-08-05,France,60,2959,49.142857142857146
2022-08-06,France,10,2969,47.57142857142857
2022-08-07,France,2,2971,42.285714285714285
2022-08-08,France,70,3041,43.285714285714285
2022-08-09,France,50,3091,41
2022-08-10,France,59,3150,40.714285714285715
2022-08-11,France,52,3202,40.857142857142854
2022-08-12,France,44,3246,30.857142857142858
2022-08-13,France,8,3254,29.571428571428573
2022-08-14,France,3,3257,25.285714285714285
2022-08-15,France,0,3257,24.571428571428573
2022-08-16,France,41,3298,25.428571428571427
2022-08-17,France,29,3327,25.142857142857142
2022-08-18,France,47,3374,25
2022-08-19,France,50,3424,29.142857142857142
2022-08-20,France,6,3430,28
2022-08-21,France,2,3432,28.142857142857142
2022-08-22,France,29,3461,27.571428571428573
2022-08-23,France,33,3494,24
2022-08-24,France,30,3524,23.285714285714285
2022-08-25,France,43,3567,23
2022-08-26,France,25,3592,22.571428571428573
2022-08-27,France,1,3593,23.428571428571427
2022-08-28,France,0,3593,25.714285714285715
2022-08-29,France,26,3619,23.428571428571427
2022-08-30,France,39,3658,22.714285714285715
2022-08-31,France,46,3704,22.857142857142858
2022-09-01,France,27,3731,23
2022-09-02,France,20,3751,21
2022-09-03,France,2,3753,20.285714285714285
2022-09-04,France,1,3754,17.714285714285715
2022-09-05,France,12,3766,16.428571428571427
2022-09-06,France,34,3800,16.714285714285715
2022-09-07,France,28,3828,17
2022-09-08,France,18,3846,16.857142857142858
2022-09-09,France,22,3868,18
2022-09-10,France,4,3872,15.571428571428571
2022-09-11,France,0,3872,13.428571428571429
2022-09-12,France,20,3892,13.428571428571429
2022-09-13,France,17,3909,11.714285714285714
2022-09-14,France,13,3922,11.285714285714286
2022-09-15,France,18,3940,11.285714285714286
2022-09-16,France,10,3950,9.857142857142858
2022-09-17,France,1,3951,10.571428571428571
2022-09-18,France,0,3951,9.428571428571429
2022-09-19,France,10,3961,8.142857142857142
2022-09-20,France,22,3983,7.857142857142857
2022-09-21,France,5,3988,7.714285714285714
2022-09-22,France,9,3997,7.857142857142857
2022-09-23,France,8,4005,7.714285714285714
2022-09-24,France,0,4005,6
2022-09-25,France,1,4006,7.142857142857143
2022-09-26,France,9,4015,6.428571428571429
2022-09-27,France,10,4025,5.857142857142857
2022-09-28,France,13,4038,5.857142857142857
2022-09-29,France,4,4042,5.714285714285714
2022-09-30,France,4,4046,4.857142857142857
2022-10-01,France,0,4046,4.285714285714286
2022-10-02,France,0,4046,3
2022-10-03,France,3,4049,3
2022-10-04,France,6,4055,3.142857142857143
2022-10-05,France,4,4059,3.142857142857143
2022-10-06,France,4,4063,3.142857142857143
2022-10-07,France,5,4068,3.2857142857142856
2022-10-08,France,0,4068,3.4285714285714284
2022-10-09,France,0,4068,3.2857142857142856
2022-10-10,France,4,4072,3.142857142857143
2022-10-11,France,7,4079,2.5714285714285716
2022-10-12,France,3,4082,2.5714285714285716
2022-10-13,France,3,4085,3
2022-10-14,France,1,4086,2.7142857142857144
2022-10-16,France,0,4086,2
2022-10-17,France,3,4089,1.7142857142857142
2022-10-18,France,2,4091,1.5714285714285714
2022-10-19,France,2,4093,1.4285714285714286
2022-10-20,France,1,4094,1.5714285714285714
2022-10-21,France,2,4096,1.5714285714285714
2022-10-23,France,0,4096,1.2857142857142858
2022-10-24,France,1,4097,1.1428571428571428
2022-10-25,France,3,4100,1.2857142857142858
2022-10-26,France,0,4100,1.1428571428571428
2022-10-27,France,1,4101,1.1428571428571428
2022-10-28,France,2,4103,1
2022-10-31,France,1,4104,0.7142857142857143
2022-11-01,France,0,4104,0.8571428571428571
2022-11-02,France,0,4104,0.7142857142857143
2022-11-03,France,1,4105,0.7142857142857143
2022-11-04,France,1,4106,0.5714285714285714
2022-11-07,France,0,4106,0.5714285714285714
2022-11-08,France,2,4108,0.5714285714285714
2022-11-09,France,0,4108,0.42857142857142855
2022-11-10,France,0,4108,0.2857142857142857
2022-11-11,France,0,4108,0.42857142857142855
2022-11-14,France,0,4108,0.2857142857142857
2022-11-15,France,0,4108,0.2857142857142857
2022-11-16,France,1,4109,0.2857142857142857
2022-11-17,France,1,4110,0.2857142857142857
2022-11-18,France,0,4110,0.42857142857142855
2022-11-21,France,0,4110,0.42857142857142855
2022-11-22,France,0,4110,0.2857142857142857
2022-11-23,France,1,4111,0.14285714285714285
2022-11-24,France,0,4111,0.2857142857142857
2022-11-25,France,0,4111,0.2857142857142857
2022-11-26,France,0,4111,0.42857142857142855
2022-11-28,France,1,4112,0.42857142857142855
2022-11-29,France,0,4112,0.42857142857142855
2022-11-30,France,1,4113,0.42857142857142855
2022-12-01,France,1,4114,0.42857142857142855
2022-12-02,France,0,4114,0.2857142857142857
2022-12-04,France,0,4114,0.2857142857142857
2022-12-05,France,0,4114,0.14285714285714285
2022-12-06,France,0,4114,0.14285714285714285
2022-12-07,France,0,4114,0.14285714285714285
2022-12-08,France,0,4114,0.14285714285714285
2022-12-09,France,1,4115,0.2857142857142857
2022-12-12,France,0,4115,0.42857142857142855
2022-12-13,France,0,4115,0.42857142857142855
2022-12-14,France,1,4116,0.42857142857142855
2022-12-15,France,1,4117,0.42857142857142855
2022-12-16,France,0,4117,0.5714285714285714
2022-12-19,France,0,4117,0.7142857142857143
2022-12-20,France,1,4118,0.5714285714285714
2022-12-21,France,1,4119,0.42857142857142855
2022-12-22,France,1,4120,0.42857142857142855
2022-12-27,France,0,4120,0.42857142857142855
2022-12-28,France,0,4120,0.2857142857142857
2022-12-29,France,0,4120,0.14285714285714285
2022-12-30,France,0,4120,0.2857142857142857
2022-12-31,France,0,4120,0.2857142857142857
2023-01-02,France,0,4120,0.42857142857142855
2023-01-05,France,2,4122,0.42857142857142855
2023-01-06,France,0,4122,0.5714285714285714
2023-01-09,France,1,4123,0.7142857142857143
2023-01-10,France,0,4123,0.7142857142857143
2023-01-11,France,1,4124,0.42857142857142855
2023-01-12,France,1,4125,0.42857142857142855
2023-01-13,France,0,4125,0.2857142857142857
2023-01-16,France,0,4125,0.2857142857142857
2023-01-17,France,0,4125,0.14285714285714285
2023-01-18,France,0,4125,0
2023-01-19,France,0,4125,0.2857142857142857
2023-01-20,France,0,4125,0.2857142857142857
2023-01-21,France,0,4125,0.2857142857142857
2023-01-23,France,2,4127,0.2857142857142857
2023-01-24,France,0,4127,0.2857142857142857
2023-01-25,France,0,4127,0.2857142857142857
2023-01-26,France,0,4127,0.2857142857142857
2023-01-27,France,0,4127,0
2023-01-30,France,0,4127,0
2023-01-31,France,0,4127,0
2023-02-01,France,0,4127,0
2023-02-02,France,0,4127,0
2023-02-03,France,0,4127,0
2023-02-07,France,0,4127,0
2023-02-08,France,0,4127,NA
2023-02-10,France,0,4127,NA
2023-02-13,France,0,4127,NA
2022-04-22,Germany,0,0,NA
2022-04-29,Germany,0,0,NA
2022-05-01,Germany,0,0,NA
2022-05-04,Germany,0,0,0
2022-05-05,Germany,0,0,0
2022-05-07,Germany,0,0,0
2022-05-08,Germany,0,0,0
2022-05-09,Germany,0,0,0
2022-05-10,Germany,0,0,0
2022-05-11,Germany,0,0,0
2022-05-12,Germany,0,0,0
2022-05-13,Germany,0,0,0
2022-05-14,Germany,0,0,0
2022-05-15,Germany,0,0,0
2022-05-16,Germany,0,0,0
2022-05-17,Germany,0,0,0.14285714285714285
2022-05-18,Germany,0,0,0.14285714285714285
2022-05-19,Germany,0,0,0.2857142857142857
2022-05-20,Germany,1,1,1.1428571428571428
2022-05-21,Germany,0,1,2.142857142857143
2022-05-22,Germany,1,2,2.7142857142857144
2022-05-23,Germany,6,8,3.142857142857143
2022-05-24,Germany,7,15,3.7142857142857144
2022-05-25,Germany,4,19,3.7142857142857144
2022-05-26,Germany,3,22,3.857142857142857
2022-05-27,Germany,5,27,5
2022-05-28,Germany,0,27,5.285714285714286
2022-05-29,Germany,2,29,6.428571428571429
2022-05-30,Germany,14,43,7.714285714285714
2022-05-31,Germany,9,52,9.285714285714286
2022-06-01,Germany,12,64,9.714285714285714
2022-06-02,Germany,12,76,9.428571428571429
2022-06-03,Germany,16,92,7.571428571428571
2022-06-04,Germany,3,95,11
2022-06-05,Germany,0,95,13.142857142857142
2022-06-06,Germany,1,96,15.857142857142858
2022-06-07,Germany,33,129,18.285714285714285
